137905,21.1,63.299999,15:8:55 (GMT),0.0,0.0,0.0,No Fix,0
140905,21.1,63.400002,15:8:58 (GMT),0.0,0.0,0.0,No Fix,0
143905,21.1,63.299999,15:9:1 (GMT),0.0,0.0,0.0,No Fix,0
146905,21.0,63.200001,15:9:4 (GMT),0.0,0.0,0.0,No Fix,0
149905,21.1,63.299999,15:9:7 (GMT),0.0,0.0,0.0,No Fix,0
152905,21.1,63.299999,15:9:10 (GMT),0.0,0.0,0.0,No Fix,0
155905,21.1,63.299999,15:9:13 (GMT),0.0,0.0,0.0,No Fix,0
158905,21.0,63.200001,15:9:16 (GMT),0.0,0.0,0.0,No Fix,0
161905,21.1,63.299999,15:9:19 (GMT),0.0,0.0,0.0,No Fix,0
164905,21.0,63.200001,15:9:22 (GMT),0.0,0.0,0.0,No Fix,0
167905,21.1,63.299999,15:9:25 (GMT),0.0,0.0,0.0,No Fix,0
170905,21.1,63.299999,15:9:28 (GMT),0.0,0.0,0.0,No Fix,0
173905,21.0,63.099998,15:9:31 (GMT),0.0,0.0,0.0,No Fix,0
176905,21.0,63.200001,15:9:34 (GMT),0.0,0.0,0.0,No Fix,0
179905,21.0,63.099998,15:9:37 (GMT),0.0,0.0,0.0,No Fix,0
182905,21.0,63.200001,15:9:40 (GMT),0.0,0.0,0.0,No Fix,0
185905,21.0,63.200001,15:9:43 (GMT),0.0,0.0,0.0,No Fix,0
188905,21.0,63.200001,15:9:46 (GMT),0.0,0.0,0.0,No Fix,0
191905,21.0,63.099998,15:9:49 (GMT),0.0,0.0,0.0,No Fix,0
194905,21.0,63.200001,15:9:52 (GMT),0.0,0.0,0.0,No Fix,0
197905,21.0,63.200001,15:9:55 (GMT),0.0,0.0,0.0,No Fix,0
200905,21.0,63.200001,15:9:58 (GMT),0.0,0.0,0.0,No Fix,0
203905,21.0,63.200001,15:10:1 (GMT),0.0,0.0,0.0,No Fix,0
206905,21.0,63.299999,15:10:4 (GMT),0.0,0.0,0.0,No Fix,0
209905,21.0,63.200001,15:10:7 (GMT),0.0,0.0,0.0,No Fix,0
212905,21.0,63.299999,15:10:10 (GMT),0.0,0.0,0.0,No Fix,0
215905,21.0,63.299999,15:10:13 (GMT),0.0,0.0,0.0,No Fix,0
218905,21.0,63.299999,15:10:16 (GMT),0.0,0.0,0.0,No Fix,0
221905,21.0,63.299999,15:10:19 (GMT),0.0,0.0,0.0,No Fix,0
224905,21.0,63.299999,15:10:22 (GMT),0.0,0.0,0.0,No Fix,0
227905,21.0,63.299999,15:10:25 (GMT),0.0,0.0,0.0,No Fix,0
230905,21.0,63.299999,15:10:28 (GMT),0.0,0.0,0.0,No Fix,0
233905,21.0,63.299999,15:10:31 (GMT),0.0,0.0,0.0,No Fix,0
236905,21.0,63.299999,15:10:34 (GMT),0.0,0.0,0.0,No Fix,0
239905,21.0,63.299999,15:10:37 (GMT),0.0,0.0,0.0,No Fix,0
242905,21.0,63.299999,15:10:40 (GMT),0.0,0.0,0.0,No Fix,0
245905,21.0,63.299999,15:10:43 (GMT),0.0,0.0,0.0,No Fix,0
248905,21.0,63.299999,15:10:46 (GMT),0.0,0.0,0.0,No Fix,0
251905,21.0,63.299999,15:10:49 (GMT),0.0,0.0,0.0,No Fix,0
254905,21.0,63.299999,15:10:52 (GMT),0.0,0.0,0.0,No Fix,0
257905,21.0,63.299999,15:10:55 (GMT),0.0,0.0,0.0,No Fix,0
260905,21.0,63.299999,15:10:58 (GMT),0.0,0.0,0.0,No Fix,0
263905,21.0,63.299999,15:11:1 (GMT),0.0,0.0,0.0,No Fix,0
266905,21.0,63.299999,15:11:4 (GMT),0.0,0.0,0.0,No Fix,0
269905,21.0,63.200001,15:11:7 (GMT),0.0,0.0,0.0,No Fix,0
272905,21.0,63.299999,15:11:10 (GMT),0.0,0.0,0.0,No Fix,0
275905,21.0,63.200001,15:11:13 (GMT),0.0,0.0,0.0,No Fix,0
278905,21.0,63.200001,15:11:16 (GMT),0.0,0.0,0.0,No Fix,0
281905,21.0,63.200001,15:11:19 (GMT),0.0,0.0,0.0,No Fix,0
284905,21.0,63.200001,15:11:22 (GMT),0.0,0.0,0.0,No Fix,0
287905,21.0,63.200001,15:11:25 (GMT),0.0,0.0,0.0,No Fix,0
290905,21.0,63.200001,15:11:28 (GMT),0.0,0.0,0.0,No Fix,0
293905,21.0,63.299999,15:11:31 (GMT),0.0,0.0,0.0,No Fix,0
296905,21.0,63.299999,15:11:34 (GMT),0.0,0.0,0.0,No Fix,0
299905,21.0,63.200001,15:11:37 (GMT),0.0,0.0,0.0,No Fix,0
302905,21.0,63.299999,15:11:40 (GMT),0.0,0.0,0.0,No Fix,0
305905,21.0,63.200001,15:11:43 (GMT),0.0,0.0,0.0,No Fix,0
308905,21.0,63.299999,15:11:46 (GMT),0.0,0.0,0.0,No Fix,0
311905,21.0,63.299999,15:11:49 (GMT),0.0,0.0,0.0,No Fix,0
314905,21.0,63.200001,15:11:52 (GMT),0.0,0.0,0.0,No Fix,0
317905,21.0,63.200001,15:11:55 (GMT),0.0,0.0,0.0,No Fix,0
320905,21.0,63.200001,15:11:58 (GMT),0.0,0.0,0.0,No Fix,0
323905,21.0,63.200001,15:12:1 (GMT),0.0,0.0,0.0,No Fix,0
326905,21.0,63.200001,15:12:4 (GMT),0.0,0.0,0.0,No Fix,0
329905,21.0,63.299999,15:12:7 (GMT),0.0,0.0,0.0,No Fix,0
332905,21.0,63.299999,15:12:10 (GMT),0.0,0.0,0.0,No Fix,0
335905,21.0,63.200001,15:12:13 (GMT),0.0,0.0,0.0,No Fix,0
338905,21.0,63.200001,15:12:16 (GMT),0.0,0.0,0.0,No Fix,0
341905,21.0,63.200001,15:12:19 (GMT),0.0,0.0,0.0,No Fix,0
344905,21.0,63.299999,15:12:22 (GMT),0.0,0.0,0.0,No Fix,0
347905,21.0,63.299999,15:12:25 (GMT),0.0,0.0,0.0,No Fix,0
350905,21.0,63.299999,15:12:28 (GMT),0.0,0.0,0.0,No Fix,0
353905,21.0,63.299999,15:12:31 (GMT),0.0,0.0,0.0,No Fix,0
356905,21.0,63.299999,15:12:34 (GMT),0.0,0.0,0.0,No Fix,0
359905,21.0,63.299999,15:12:37 (GMT),0.0,0.0,0.0,No Fix,0
362905,21.0,63.299999,15:12:40 (GMT),0.0,0.0,0.0,No Fix,0
365905,21.0,63.299999,15:12:43 (GMT),0.0,0.0,0.0,No Fix,0
368905,21.0,63.299999,15:12:46 (GMT),0.0,0.0,0.0,No Fix,0
371905,21.0,63.299999,15:12:49 (GMT),0.0,0.0,0.0,No Fix,0
374905,21.0,63.299999,15:12:52 (GMT),0.0,0.0,0.0,No Fix,0
377905,21.0,63.400002,15:12:55 (GMT),0.0,0.0,0.0,No Fix,0
380905,21.0,63.299999,15:12:58 (GMT),0.0,0.0,0.0,No Fix,0
383905,21.0,63.299999,15:13:1 (GMT),0.0,0.0,0.0,No Fix,0
386905,21.0,63.299999,15:13:4 (GMT),0.0,0.0,0.0,No Fix,0
389905,21.0,63.400002,15:13:7 (GMT),0.0,0.0,0.0,No Fix,0
392905,21.0,63.299999,15:13:10 (GMT),0.0,0.0,0.0,No Fix,0
395905,21.0,63.400002,15:13:13 (GMT),0.0,0.0,0.0,No Fix,0
398905,21.0,63.400002,15:13:16 (GMT),0.0,0.0,0.0,No Fix,0
401905,21.0,63.299999,15:13:19 (GMT),0.0,0.0,0.0,No Fix,0
404905,21.0,63.299999,15:13:22 (GMT),0.0,0.0,0.0,No Fix,0
407905,21.0,63.299999,15:13:25 (GMT),0.0,0.0,0.0,No Fix,0
410905,21.0,63.200001,15:13:28 (GMT),0.0,0.0,0.0,No Fix,0
413905,21.0,63.299999,15:13:31 (GMT),0.0,0.0,0.0,No Fix,0
416905,21.0,63.299999,15:13:34 (GMT),0.0,0.0,0.0,No Fix,0
419905,21.0,63.299999,15:13:37 (GMT),0.0,0.0,0.0,No Fix,0
422905,21.0,63.400002,15:13:40 (GMT),0.0,0.0,0.0,No Fix,0
425905,21.0,63.5,15:13:43 (GMT),0.0,0.0,0.0,No Fix,0
428905,21.0,63.5,15:13:46 (GMT),0.0,0.0,0.0,No Fix,0
431905,21.0,63.5,15:13:49 (GMT),0.0,0.0,0.0,No Fix,0
434905,21.0,63.400002,15:13:52 (GMT),0.0,0.0,0.0,No Fix,0
437905,21.0,63.299999,15:13:55 (GMT),0.0,0.0,0.0,No Fix,0
440905,21.0,63.299999,15:13:58 (GMT),0.0,0.0,0.0,No Fix,0
443905,21.0,63.299999,15:14:1 (GMT),0.0,0.0,0.0,No Fix,0
446905,21.0,63.400002,15:14:4 (GMT),0.0,0.0,0.0,No Fix,0
449905,21.0,63.400002,15:14:7 (GMT),0.0,0.0,0.0,No Fix,0
452905,21.0,63.400002,15:14:10 (GMT),0.0,0.0,0.0,No Fix,0
455905,21.0,63.400002,15:14:13 (GMT),0.0,0.0,0.0,No Fix,0
458905,21.0,63.299999,15:14:16 (GMT),0.0,0.0,0.0,No Fix,0
461905,21.0,63.299999,15:14:19 (GMT),0.0,0.0,0.0,No Fix,0
464905,21.0,63.299999,15:14:22 (GMT),0.0,0.0,0.0,No Fix,0
467905,21.0,63.299999,15:14:25 (GMT),0.0,0.0,0.0,No Fix,0
470905,21.0,63.200001,15:14:28 (GMT),0.0,0.0,0.0,No Fix,0
473905,21.0,63.200001,15:14:31 (GMT),0.0,0.0,0.0,No Fix,0
476905,21.0,63.299999,15:14:34 (GMT),0.0,0.0,0.0,No Fix,0
479905,21.0,63.200001,15:14:37 (GMT),0.0,0.0,0.0,No Fix,0
482905,21.0,63.299999,15:14:40 (GMT),0.0,0.0,0.0,No Fix,0
485905,21.0,63.299999,15:14:43 (GMT),0.0,0.0,0.0,No Fix,0
488905,21.0,63.299999,15:14:46 (GMT),0.0,0.0,0.0,No Fix,0
491905,21.0,63.299999,15:14:49 (GMT),0.0,0.0,0.0,No Fix,0
494905,21.0,63.299999,15:14:52 (GMT),0.0,0.0,0.0,No Fix,0
497905,21.0,63.299999,15:14:55 (GMT),0.0,0.0,0.0,No Fix,0
500905,21.0,63.299999,15:14:58 (GMT),0.0,0.0,0.0,No Fix,0
503905,21.0,63.200001,15:15:1 (GMT),0.0,0.0,0.0,No Fix,0
506905,21.0,63.299999,15:15:4 (GMT),0.0,0.0,0.0,No Fix,0
509905,21.0,63.299999,15:15:7 (GMT),0.0,0.0,0.0,No Fix,0
512905,21.0,63.200001,15:15:10 (GMT),0.0,0.0,0.0,No Fix,0
515905,21.0,63.200001,15:15:13 (GMT),0.0,0.0,0.0,No Fix,0
518905,21.0,63.099998,15:15:16 (GMT),0.0,0.0,0.0,No Fix,0
521905,21.0,63.200001,15:15:19 (GMT),0.0,0.0,0.0,No Fix,0
524905,21.0,63.099998,15:15:22 (GMT),0.0,0.0,0.0,No Fix,0
527905,21.0,63.099998,15:15:25 (GMT),0.0,0.0,0.0,No Fix,0
530905,21.0,63.099998,15:15:28 (GMT),0.0,0.0,0.0,No Fix,0
533905,21.0,63.099998,15:15:31 (GMT),0.0,0.0,0.0,No Fix,0
536905,21.0,63.099998,15:15:34 (GMT),0.0,0.0,0.0,No Fix,0
539905,21.0,63.099998,15:15:37 (GMT),0.0,0.0,0.0,No Fix,0
542905,21.0,63.099998,15:15:40 (GMT),0.0,0.0,0.0,No Fix,0
545905,21.0,63.099998,15:15:43 (GMT),0.0,0.0,0.0,No Fix,0
548905,21.0,63.099998,15:15:46 (GMT),0.0,0.0,0.0,No Fix,0
551905,21.0,63.099998,15:15:49 (GMT),0.0,0.0,0.0,No Fix,0
554905,21.0,63.099998,15:15:52 (GMT),0.0,0.0,0.0,No Fix,0
557905,21.0,63.099998,15:15:55 (GMT),0.0,0.0,0.0,No Fix,0
560905,21.0,63.099998,15:15:58 (GMT),0.0,0.0,0.0,No Fix,0
563905,21.0,63.099998,15:16:1 (GMT),0.0,0.0,0.0,No Fix,0
566905,21.0,63.099998,15:16:4 (GMT),0.0,0.0,0.0,No Fix,0
569905,21.0,63.099998,15:16:7 (GMT),0.0,0.0,0.0,No Fix,0
572905,21.0,63.0,15:16:10 (GMT),0.0,0.0,0.0,No Fix,0
575905,21.0,63.099998,15:16:13 (GMT),0.0,0.0,0.0,No Fix,0
578905,21.0,63.099998,15:16:16 (GMT),0.0,0.0,0.0,No Fix,0
581905,21.0,63.0,15:16:19 (GMT),0.0,0.0,0.0,No Fix,0
584905,21.0,63.0,15:16:22 (GMT),0.0,0.0,0.0,No Fix,0
587905,21.0,62.900002,15:16:25 (GMT),0.0,0.0,0.0,No Fix,0
590905,21.0,63.0,15:16:28 (GMT),0.0,0.0,0.0,No Fix,0
593905,21.0,63.0,15:16:31 (GMT),0.0,0.0,0.0,No Fix,0
596905,21.0,63.0,15:16:34 (GMT),0.0,0.0,0.0,No Fix,0
599905,21.0,63.0,15:16:37 (GMT),0.0,0.0,0.0,No Fix,0
602905,21.0,63.0,15:16:40 (GMT),0.0,0.0,0.0,No Fix,0
605905,21.0,63.0,15:16:43 (GMT),0.0,0.0,0.0,No Fix,0
608905,21.0,63.0,15:16:46 (GMT),0.0,0.0,0.0,No Fix,0
611905,21.0,63.099998,15:16:49 (GMT),0.0,0.0,0.0,No Fix,0
614905,21.0,63.099998,15:16:52 (GMT),0.0,0.0,0.0,No Fix,0
617905,21.0,63.099998,15:16:55 (GMT),0.0,0.0,0.0,No Fix,0
620905,21.0,63.099998,15:16:58 (GMT),0.0,0.0,0.0,No Fix,0
623905,21.0,63.099998,15:17:1 (GMT),0.0,0.0,0.0,No Fix,0
626905,21.0,63.099998,15:17:4 (GMT),0.0,0.0,0.0,No Fix,0
629905,21.0,63.099998,15:17:7 (GMT),0.0,0.0,0.0,No Fix,0
632905,21.0,63.099998,15:17:10 (GMT),0.0,0.0,0.0,No Fix,0
635905,21.0,63.099998,15:17:13 (GMT),0.0,0.0,0.0,No Fix,0
638905,21.0,63.099998,15:17:16 (GMT),0.0,0.0,0.0,No Fix,0
641905,21.0,63.099998,15:17:19 (GMT),0.0,0.0,0.0,No Fix,0
644905,21.0,63.0,15:17:22 (GMT),0.0,0.0,0.0,No Fix,0
647905,21.0,63.0,15:17:25 (GMT),0.0,0.0,0.0,No Fix,0
650905,21.0,63.099998,15:17:28 (GMT),0.0,0.0,0.0,No Fix,0
653905,21.0,63.0,15:17:31 (GMT),0.0,0.0,0.0,No Fix,0
656905,21.0,63.0,15:17:34 (GMT),0.0,0.0,0.0,No Fix,0
659905,21.0,63.0,15:17:37 (GMT),0.0,0.0,0.0,No Fix,0
662905,21.0,63.0,15:17:40 (GMT),0.0,0.0,0.0,No Fix,0
665905,21.0,63.0,15:17:43 (GMT),0.0,0.0,0.0,No Fix,0
668905,21.0,63.0,15:17:46 (GMT),0.0,0.0,0.0,No Fix,0
671905,21.0,63.0,15:17:49 (GMT),0.0,0.0,0.0,No Fix,0
674905,21.0,63.0,15:17:52 (GMT),0.0,0.0,0.0,No Fix,0
677905,21.0,63.099998,15:17:55 (GMT),0.0,0.0,0.0,No Fix,0
680905,21.0,63.099998,15:17:58 (GMT),0.0,0.0,0.0,No Fix,0
683905,21.0,63.099998,15:18:1 (GMT),0.0,0.0,0.0,No Fix,0
686905,21.0,63.099998,15:18:4 (GMT),0.0,0.0,0.0,No Fix,0
689905,21.0,63.099998,15:18:7 (GMT),0.0,0.0,0.0,No Fix,0
692905,21.0,63.099998,15:18:10 (GMT),0.0,0.0,0.0,No Fix,0
695905,21.0,63.099998,15:18:13 (GMT),0.0,0.0,0.0,No Fix,0
698905,21.0,63.099998,15:18:16 (GMT),0.0,0.0,0.0,No Fix,0
701905,21.0,63.099998,15:18:19 (GMT),0.0,0.0,0.0,No Fix,0
704905,21.0,63.0,15:18:22 (GMT),0.0,0.0,0.0,No Fix,0
707905,21.0,63.0,15:18:25 (GMT),0.0,0.0,0.0,No Fix,0
710905,21.0,63.0,15:18:28 (GMT),0.0,0.0,0.0,No Fix,0
713905,21.0,63.0,15:18:31 (GMT),0.0,0.0,0.0,No Fix,0
716905,21.0,63.0,15:18:34 (GMT),0.0,0.0,0.0,No Fix,0
719905,21.0,63.0,15:18:37 (GMT),0.0,0.0,0.0,No Fix,0
722905,21.0,62.900002,15:18:40 (GMT),0.0,0.0,0.0,No Fix,0
725905,21.0,63.0,15:18:43 (GMT),0.0,0.0,0.0,No Fix,0
728905,21.0,63.0,15:18:46 (GMT),0.0,0.0,0.0,No Fix,0
731905,21.0,63.0,15:18:49 (GMT),0.0,0.0,0.0,No Fix,0
734905,21.0,63.099998,15:18:52 (GMT),0.0,0.0,0.0,No Fix,0
737905,21.0,63.0,15:18:55 (GMT),0.0,0.0,0.0,No Fix,0
740905,21.0,63.0,15:18:58 (GMT),0.0,0.0,0.0,No Fix,0
743905,21.0,63.0,15:19:1 (GMT),0.0,0.0,0.0,No Fix,0
746905,21.0,63.099998,15:19:4 (GMT),0.0,0.0,0.0,No Fix,0
749905,21.0,63.0,15:19:7 (GMT),0.0,0.0,0.0,No Fix,0
752905,21.0,63.0,15:19:10 (GMT),0.0,0.0,0.0,No Fix,0
755905,21.0,63.0,15:19:13 (GMT),0.0,0.0,0.0,No Fix,0
758905,21.0,62.900002,15:19:16 (GMT),0.0,0.0,0.0,No Fix,0
761905,21.0,62.900002,15:19:19 (GMT),0.0,0.0,0.0,No Fix,0
764905,21.0,63.0,15:19:22 (GMT),0.0,0.0,0.0,No Fix,0
767905,21.0,62.900002,15:19:25 (GMT),0.0,0.0,0.0,No Fix,0
770905,21.0,62.799999,15:19:28 (GMT),0.0,0.0,0.0,No Fix,0
773905,21.0,62.900002,15:19:31 (GMT),0.0,0.0,0.0,No Fix,0
776905,21.0,62.900002,15:19:34 (GMT),0.0,0.0,0.0,No Fix,0
779905,21.0,62.900002,15:19:37 (GMT),0.0,0.0,0.0,No Fix,0
782905,21.0,62.900002,15:19:40 (GMT),0.0,0.0,0.0,No Fix,0
785905,21.0,63.0,15:19:43 (GMT),0.0,0.0,0.0,No Fix,0
788905,21.0,63.0,15:19:46 (GMT),0.0,0.0,0.0,No Fix,0
791905,21.0,62.900002,15:19:49 (GMT),0.0,0.0,0.0,No Fix,0
794905,21.0,62.900002,15:19:52 (GMT),0.0,0.0,0.0,No Fix,0
797905,21.0,62.900002,15:19:55 (GMT),0.0,0.0,0.0,No Fix,0
800905,21.0,63.0,15:19:58 (GMT),0.0,0.0,0.0,No Fix,0
803905,21.0,63.0,15:20:1 (GMT),0.0,0.0,0.0,No Fix,0
806905,21.0,63.0,15:20:4 (GMT),0.0,0.0,0.0,No Fix,0
809905,21.0,63.0,15:20:7 (GMT),0.0,0.0,0.0,No Fix,0
812905,21.0,63.0,15:20:10 (GMT),0.0,0.0,0.0,No Fix,0
815905,21.1,63.0,15:20:13 (GMT),0.0,0.0,0.0,No Fix,0
818905,21.0,62.900002,15:20:16 (GMT),0.0,0.0,0.0,No Fix,0
821905,21.0,62.900002,15:20:19 (GMT),0.0,0.0,0.0,No Fix,0
824905,21.0,62.900002,15:20:22 (GMT),0.0,0.0,0.0,No Fix,0
827905,21.0,62.900002,15:20:25 (GMT),0.0,0.0,0.0,No Fix,0
830905,21.0,62.900002,15:20:28 (GMT),0.0,0.0,0.0,No Fix,0
833905,21.1,62.900002,15:20:31 (GMT),0.0,0.0,0.0,No Fix,0
836905,21.0,62.900002,15:20:34 (GMT),0.0,0.0,0.0,No Fix,0
839905,21.0,62.900002,15:20:37 (GMT),0.0,0.0,0.0,No Fix,0
842905,21.1,63.0,15:20:40 (GMT),0.0,0.0,0.0,No Fix,0
845905,21.1,63.0,15:20:43 (GMT),0.0,0.0,0.0,No Fix,0
848905,21.0,62.900002,15:20:46 (GMT),0.0,0.0,0.0,No Fix,0
851905,21.1,63.0,15:20:49 (GMT),0.0,0.0,0.0,No Fix,0
854905,21.1,63.0,15:20:52 (GMT),0.0,0.0,0.0,No Fix,0
857905,21.1,63.0,15:20:55 (GMT),0.0,0.0,0.0,No Fix,0
860905,21.0,63.0,15:20:58 (GMT),0.0,0.0,0.0,No Fix,0
863905,21.1,62.900002,15:21:1 (GMT),0.0,0.0,0.0,No Fix,0
866905,21.1,62.900002,15:21:4 (GMT),0.0,0.0,0.0,No Fix,0
869905,21.1,62.900002,15:21:7 (GMT),0.0,0.0,0.0,No Fix,0
872905,21.1,63.0,15:21:10 (GMT),0.0,0.0,0.0,No Fix,0
875905,21.1,63.0,15:21:13 (GMT),0.0,0.0,0.0,No Fix,0
878905,21.0,63.0,15:21:16 (GMT),0.0,0.0,0.0,No Fix,0
881905,21.1,63.0,15:21:19 (GMT),0.0,0.0,0.0,No Fix,0
884905,21.0,63.0,15:21:22 (GMT),0.0,0.0,0.0,No Fix,0
887905,21.1,63.0,15:21:25 (GMT),0.0,0.0,0.0,No Fix,0
890905,21.1,62.900002,15:21:28 (GMT),0.0,0.0,0.0,No Fix,0
893905,21.1,62.900002,15:21:31 (GMT),0.0,0.0,0.0,No Fix,0
896905,21.1,62.799999,15:21:34 (GMT),0.0,0.0,0.0,No Fix,0
899905,21.1,62.799999,15:21:37 (GMT),0.0,0.0,0.0,No Fix,0
902905,21.1,62.799999,15:21:40 (GMT),0.0,0.0,0.0,No Fix,0
905905,21.1,62.799999,15:21:43 (GMT),0.0,0.0,0.0,No Fix,0
908905,21.1,62.799999,15:21:46 (GMT),0.0,0.0,0.0,No Fix,0
911905,21.1,62.799999,15:21:49 (GMT),0.0,0.0,0.0,No Fix,0
914905,21.1,62.799999,15:21:52 (GMT),0.0,0.0,0.0,No Fix,0
917905,21.1,62.799999,15:21:55 (GMT),0.0,0.0,0.0,No Fix,0
920905,21.1,62.799999,15:21:58 (GMT),0.0,0.0,0.0,No Fix,0
923905,21.1,62.799999,15:22:1 (GMT),0.0,0.0,0.0,No Fix,0
926905,21.1,62.799999,15:22:4 (GMT),0.0,0.0,0.0,No Fix,0
929905,21.1,62.799999,15:22:7 (GMT),0.0,0.0,0.0,No Fix,0
932905,21.1,62.799999,15:22:10 (GMT),0.0,0.0,0.0,No Fix,0
935905,21.1,62.799999,15:22:13 (GMT),0.0,0.0,0.0,No Fix,0
938905,21.1,62.799999,15:22:16 (GMT),0.0,0.0,0.0,No Fix,0
941905,21.1,62.799999,15:22:19 (GMT),0.0,0.0,0.0,No Fix,0
944905,21.1,62.799999,15:22:22 (GMT),0.0,0.0,0.0,No Fix,0
947905,21.1,62.799999,15:22:25 (GMT),0.0,0.0,0.0,No Fix,0
950905,21.1,62.799999,15:22:28 (GMT),0.0,0.0,0.0,No Fix,0
953905,21.1,62.700001,15:22:31 (GMT),0.0,0.0,0.0,No Fix,0
956905,21.1,62.799999,15:22:34 (GMT),0.0,0.0,0.0,No Fix,0
959905,21.1,62.799999,15:22:37 (GMT),0.0,0.0,0.0,No Fix,0
962905,21.1,62.799999,15:22:40 (GMT),0.0,0.0,0.0,No Fix,0
965905,21.1,62.799999,15:22:43 (GMT),0.0,0.0,0.0,No Fix,0
968905,21.1,62.799999,15:22:46 (GMT),0.0,0.0,0.0,No Fix,0
971905,21.1,62.799999,15:22:49 (GMT),0.0,0.0,0.0,No Fix,0
974905,21.1,62.799999,15:22:52 (GMT),0.0,0.0,0.0,No Fix,0
977905,21.1,62.799999,15:22:55 (GMT),0.0,0.0,0.0,No Fix,0
980905,21.1,62.799999,15:22:58 (GMT),0.0,0.0,0.0,No Fix,0
983905,21.1,62.799999,15:23:1 (GMT),0.0,0.0,0.0,No Fix,0
986905,21.1,62.700001,15:23:4 (GMT),0.0,0.0,0.0,No Fix,0
989905,21.1,62.700001,15:23:7 (GMT),0.0,0.0,0.0,No Fix,0
992905,21.1,62.700001,15:23:10 (GMT),0.0,0.0,0.0,No Fix,0
995905,21.1,62.700001,15:23:13 (GMT),0.0,0.0,0.0,No Fix,0
998905,21.1,62.700001,15:23:16 (GMT),0.0,0.0,0.0,No Fix,0
1001905,21.1,62.799999,15:23:19 (GMT),0.0,0.0,0.0,No Fix,0
